序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
1650,301049,超越科技,22.77,7.36%,53.19%,-919.62万
1651,2991,甘源食品,61.81,7.36%,24.73%,6510.85万
1652,688755,汉邦科技,42.63,7.35%,41.52%,850.85万
1653,300042,朗科科技,28.18,7.35%,75.86%,-1558.55万
1654,600211,西藏药业,45.2,7.34%,12.90%,-500.57万
1655,300811,铂科新材,78.23,7.33%,44.44%,560.95万
1656,420,吉林化纤,4.54,7.33%,107.54%,-11.56亿
1657,300333,兆日科技,11.87,7.32%,47.86%,1886.11万
1658,601778,晶科科技,4.11,7.31%,46.77%,-9702.15万
1659,603344,星德胜,34.83,7.30%,137.71%,-1.39亿
1660,688420,美腾科技,25.29,7.30%,14.71%,1042.06万
1661,603020,爱普股份,10.91,7.28%,13.15%,277.08万
1662,600184,光电股份,20.2,7.28%,48.43%,-6918.95万
1663,603038,华立股份,16.97,7.27%,30.01%,-7410.79万
1664,300681,英搏尔,26.4,7.27%,49.15%,-898.72万
1665,300416,苏试试验,19.76,7.27%,93.69%,6342.26万
1666,300408,三环集团,49.0,7.27%,12.81%,5.99亿
1667,300025,华星创业,6.2,7.27%,25.00%,-224.23万
1668,2767,先锋电子,22.88,7.27%,63.53%,-6006.52万
1669,688309,恒誉环保,24.97,7.26%,17.18%,848.34万
1670,688377,迪威尔,38.61,7.25%,11.74%,4288.02万
1671,603718,海利生物,6.66,7.25%,26.94%,-3305.80万
1672,603325,博隆技术,83.82,7.24%,27.21%,-2349.99万
1673,301613,新铝时代,51.82,7.24%,43.83%,-3483.66万
1674,300099,尤洛卡,8.0,7.24%,70.91%,8436.01万
1675,2375,亚厦股份,4.15,7.24%,28.21%,-1.09亿
1676,688366,昊海生科,47.02,7.23%,4.26%,223.11万
1677,2816,*ST和科,22.68,7.23%,40.32%,-1690.83万
1678,758,中色股份,6.97,7.23%,38.24%,3785.89万
1679,300115,长盈精密,43.38,7.22%,96.17%,13.41亿
1680,100,TCL科技,4.76,7.21%,37.14%,5.74亿
1681,301366,一博科技,37.97,7.20%,97.07%,872.68万
1682,301328,维峰电子,51.08,7.20%,51.59%,2582.27万
1683,688595,芯海科技,35.0,7.20%,19.70%,3265.65万
1684,603303,得邦照明,13.85,7.20%,6.31%,-8822.07万
1685,300386,飞天诚信,17.57,7.20%,66.17%,1443.43万
1686,301538,骏鼎达,81.81,7.19%,84.32%,-9189.67万
1687,688168,安博通,79.5,7.19%,25.98%,-7611.89万
1688,300795,米奥会展,14.33,7.18%,20.69%,3071.65万
1689,603332,苏州龙杰,13.44,7.18%,51.46%,-1.70亿
1690,2081,金螳螂,3.88,7.18%,32.09%,-9698.34万
1691,301339,通行宝,15.42,7.16%,48.35%,4112.00万
1692,301133,金钟股份,38.9,7.16%,64.20%,-1.33亿
1693,300946,恒而达,55.8,7.16%,50.56%,9648.01万
1694,600406,国电南瑞,24.4,7.16%,6.88%,1.38亿
1695,301233,盛帮股份,54.13,7.15%,62.75%,-2880.92万
1696,2476,宝莫股份,7.19,7.15%,71.66%,-2333.51万
1697,688386,泛亚微透,90.0,7.14%,48.76%,-1040.77万
1698,688077,大地熊,33.32,7.14%,33.16%,-869.75万
1699,601666,平煤股份,8.55,7.14%,11.83%,2.25亿
1700,600733,北汽蓝谷,8.4,7.14%,29.89%,7.22亿
1701,600229,城市传媒,6.9,7.14%,9.49%,863.97万
1702,300067,安诺其,5.4,7.14%,45.69%,8583.35万
1703,688008,澜起科技,129.5,7.13%,34.25%,-7.10亿
1704,2562,兄弟科技,6.76,7.13%,77.43%,177.08万
1705,301096,百诚医药,59.91,7.12%,55.41%,-3048.14万
1706,2238,天威视讯,8.88,7.12%,19.65%,4878.94万
1707,688466,金科环境,17.33,7.11%,13.49%,-1053.11万
1708,300283,温州宏丰,8.29,7.11%,53.08%,2791.31万
1709,301158,德石股份,23.69,7.10%,60.84%,-899.26万
1710,983,山西焦煤,6.95,7.09%,14.40%,6273.30万
1711,301314,科瑞思,45.1,7.08%,63.74%,-1625.24万
1712,603268,*ST松发,92.4,7.08%,24.16%,-2.39亿
1713,1296,长江材料,28.15,7.07%,85.94%,-991.94万
1714,301157,华塑科技,55.22,7.06%,68.40%,5941.21万
1715,300768,迪普科技,20.17,7.06%,25.58%,5236.88万
1716,603928,兴业股份,17.16,7.05%,43.24%,-9177.96万
1717,688557,兰剑智能,39.45,7.03%,16.86%,7944.67万
1718,2654,万润科技,15.38,7.03%,71.99%,1.28亿
1719,688622,禾信仪器,106.0,7.01%,27.88%,719.91万
1720,691,*ST亚太,9.92,7.01%,18.80%,-1.39亿
1721,300318,博晖创新,6.87,7.01%,20.40%,-3632.30万
1722,603687,大胜达,10.38,7.01%,34.91%,-9434.21万
1723,2457,青龙管业,11.45,7.01%,40.76%,-9814.44万
1724,2093,国脉科技,12.36,7.01%,41.96%,-6888.85万
1725,300453,三鑫医疗,9.48,7.00%,22.58%,905.29万
1726,2696,百洋股份,7.49,7.00%,55.14%,-1280.01万
1727,2148,北纬科技,9.18,6.99%,56.80%,2649.84万
1728,688545,兴福电子,39.85,6.98%,132.18%,-1.60亿
1729,59,华锦股份,5.52,6.98%,19.64%,1.52亿
1730,688505,复旦张江,8.9,6.97%,12.62%,-8031.78万
1731,2664,信质集团,24.58,6.96%,36.18%,-1.46亿
1732,688322,奥比中光,92.51,6.95%,30.86%,4.68亿
1733,688726,拉普拉斯,39.41,6.95%,33.10%,-1.29亿
1734,688670,金迪克,22.15,6.95%,22.03%,600.91万
1735,603200,上海洗霸,76.67,6.95%,47.29%,-6110.51万
1736,600084,中信尼雅,5.7,6.94%,5.15%,1003.27万
1737,300855,图南股份,34.98,6.94%,32.09%,-3414.86万
1738,600983,惠而浦,10.32,6.94%,14.36%,-1.64亿
1739,300357,我武生物,31.26,6.94%,15.48%,-5900.97万
1740,300150,世纪瑞尔,5.7,6.94%,28.93%,802.86万
1741,603110,东方材料,16.98,6.93%,76.17%,1.45亿
1742,601999,出版传媒,7.41,6.93%,12.63%,1005.68万
1743,688515,裕太微,113.23,6.93%,34.31%,5460.76万
1744,2296,辉煌科技,12.5,6.93%,97.22%,-2.83亿
1745,600131,国网信通,17.47,6.92%,10.83%,8051.09万
1746,2932,明德生物,19.0,6.92%,35.17%,-3767.64万
1747,300596,利安隆,45.82,6.91%,23.86%,-8198.02万
1748,300278,华昌达,6.34,6.91%,35.79%,6537.05万
1749,600169,ST太重,2.48,6.90%,14.98%,-1853.79万
1750,2524,光正眼科,4.49,6.90%,32.17%,-853.76万
1751,8,神州高铁,3.1,6.90%,41.13%,-2.42亿
1752,300292,吴通控股,4.81,6.89%,33.85%,4621.31万
1753,603197,保隆科技,38.67,6.88%,36.20%,-1948.06万
1754,603088,宁波精达,11.18,6.88%,37.62%,-2557.36万
1755,300601,康泰生物,16.16,6.88%,14.25%,6065.83万
1756,300198,ST纳川,2.64,6.88%,20.92%,1420.08万
1757,2317,众生药业,21.44,6.88%,85.23%,-4.88亿
1758,2023,海特高新,14.3,6.88%,89.72%,-2.78亿
1759,301575,艾芬达,52.1,6.87%,89.66%,-2493.41万
1760,603669,灵康药业,4.98,6.87%,12.66%,-647.89万
1761,2368,太极股份,26.15,6.87%,19.67%,1.84亿
1762,301317,鑫磊股份,34.56,6.86%,52.93%,4168.46万
1763,688685,迈信林,55.73,6.86%,25.92%,1.71亿
1764,600262,北方股份,27.41,6.86%,32.31%,-2843.65万
1765,605066,天正电气,7.94,6.86%,29.78%,4291.63万
1766,300124,汇川技术,78.33,6.86%,16.55%,-1.98亿
1767,603279,景津装备,16.85,6.85%,18.50%,7119.13万
1768,600031,三一重工,22.62,6.85%,8.89%,13.65亿
1769,688052,纳芯微,170.33,6.84%,21.29%,2.13亿
1770,301099,雅创电子,46.58,6.83%,96.43%,-1.79亿
1771,300396,迪瑞医疗,13.76,6.83%,14.05%,1479.57万
1772,301089,拓新药业,30.6,6.81%,30.80%,5541.98万
1773,688285,高铁电气,9.41,6.81%,7.81%,1196.20万
1774,600847,万里股份,12.39,6.81%,17.67%,-516.84万
1775,2160,常铝股份,5.8,6.81%,111.36%,-2.63亿
1776,600770,综艺股份,5.5,6.80%,13.71%,1259.11万
1777,2371,北方华创,490.2,6.80%,15.61%,3.59亿
1778,783,长江证券,8.79,6.80%,18.23%,2.15亿
1779,301062,上海艾录,8.97,6.79%,33.28%,3008.85万
1780,929,*ST兰黄,9.6,6.79%,23.44%,-6923.53万
1781,300589,江龙船艇,20.75,6.79%,307.83%,-3.58亿
1782,300903,科翔股份,20.16,6.78%,113.38%,-2.00亿
1783,300775,三角防务,32.43,6.78%,73.62%,-7400.08万
1784,300583,赛托生物,14.65,6.78%,14.32%,678.11万
1785,300188,国投智能,15.43,6.78%,28.27%,1.36亿
1786,688276,百克生物,20.49,6.77%,7.85%,-1047.94万
1787,601727,上海电气,9.15,6.77%,23.39%,3921.89万
1788,685,中山公用,11.98,6.77%,20.91%,-9356.06万
1789,688162,巨一科技,32.54,6.76%,12.57%,-167.80万
1790,600405,动力源,5.53,6.76%,25.15%,116.32万
1791,300872,天阳科技,21.18,6.75%,55.70%,-1114.10万
1792,300622,博士眼镜,32.41,6.75%,116.21%,8863.91万
1793,605222,起帆电缆,19.48,6.74%,21.07%,-1.30亿
1794,603976,正川股份,20.6,6.74%,7.44%,-1055.65万
1795,409,云鼎科技,11.88,6.74%,28.64%,8955.55万
1796,301008,宏昌科技,37.12,6.73%,42.66%,-6820.67万
1797,1314,亿道信息,46.07,6.72%,61.36%,2777.75万
1798,605080,浙江自然,24.31,6.72%,11.11%,1246.42万
1799,603096,新经典,18.62,6.70%,11.27%,757.23万
1800,756,新华制药,16.87,6.70%,34.03%,-4736.39万
1801,688395,正弦电气,25.21,6.69%,9.79%,258.09万
1802,601898,中煤能源,13.39,6.69%,3.40%,-8025.44万
1803,300302,同有科技,19.78,6.69%,67.61%,-6750.72万
1804,603713,密尔克卫,59.21,6.68%,11.09%,4812.04万
1805,300848,美瑞新材,15.8,6.68%,63.15%,-9966.56万
1806,688199,久日新材,25.4,6.68%,32.37%,-2483.09万
1807,688696,极米科技,111.32,6.68%,19.54%,-9337.02万
1808,300745,欣锐科技,28.76,6.68%,57.83%,2671.86万
1809,300648,星云股份,59.75,6.68%,72.83%,3.21亿
1810,603219,富佳股份,17.44,6.67%,10.79%,3936.55万
1811,300708,聚灿光电,9.43,6.67%,59.13%,7434.72万
1812,2414,高德红外,16.15,6.67%,40.99%,-3.23亿
1813,3021,兆威机电,124.28,6.66%,46.32%,5.87亿
1814,2401,中远海科,16.98,6.66%,19.79%,6070.84万
1815,688244,永信至诚,26.13,6.65%,42.08%,-7282.60万
1816,300491,通合科技,28.05,6.65%,73.12%,1317.35万
1817,2474,榕基软件,10.42,6.65%,153.27%,-9043.40万
1818,837,秦川机床,13.31,6.65%,29.23%,1.21亿
1819,1282,三联锻造,21.99,6.64%,53.62%,2012.98万
1820,688389,普门科技,14.13,6.64%,9.63%,-350.67万
1821,300667,必创科技,18.78,6.64%,60.71%,-3082.59万
1822,2301,齐心集团,8.19,6.64%,42.97%,-4949.53万
1823,301502,华阳智能,46.49,6.63%,41.63%,-1834.56万
1824,3028,振邦智能,31.21,6.63%,23.88%,-1306.42万
1825,603019,中科曙光,91.5,6.63%,42.17%,-11.10亿
1826,833,粤桂股份,19.78,6.63%,77.15%,-3.87亿
1827,301156,美农生物,18.69,6.62%,22.04%,550.70万
1828,603896,寿仙谷,20.79,6.62%,10.30%,-176.99万
1829,600604,市北高新,5.96,6.62%,26.10%,1375.87万
1830,682,东方电子,12.74,6.61%,16.83%,7226.14万
1831,603170,宝立食品,15.19,6.60%,11.09%,-947.25万
1832,300698,万马科技,45.41,6.60%,70.71%,-3117.49万
1833,300545,联得装备,33.58,6.60%,80.20%,-1768.03万
1834,603773,沃格光电,34.43,6.59%,67.08%,3015.34万
1835,603316,诚邦股份,15.86,6.59%,46.75%,-1614.72万
1836,561,烽火电子,12.77,6.59%,128.36%,-1.81亿
1837,688601,力芯微,47.44,6.58%,48.62%,-6947.38万
1838,2771,真视通,16.04,6.58%,31.11%,4343.86万
1839,301290,东星医疗,26.94,6.57%,17.52%,3793.97万
1840,688293,奥浦迈,55.76,6.57%,13.71%,1709.82万
1841,301386,未来电器,25.63,6.57%,50.29%,-759.62万
1842,600977,中国电影,16.71,6.57%,24.41%,1.53亿
1843,600810,神马股份,9.25,6.57%,33.44%,-7355.16万
1844,300651,金陵体育,22.06,6.57%,62.05%,2767.52万
1845,300183,东软载波,15.74,6.57%,16.29%,910.43万
1846,300151,昌红科技,15.59,6.56%,63.15%,1.51亿
1847,603500,祥和实业,12.68,6.55%,20.55%,-179.07万
1848,688616,西力科技,13.03,6.54%,12.74%,965.93万
1849,688181,八亿时空,35.5,6.54%,47.17%,-1113.48万
1850,600320,振华重工,5.21,6.54%,25.16%,6729.90万
1851,300783,三只松鼠,24.91,6.54%,45.02%,2.06亿
1852,2240,盛新锂能,37.51,6.53%,77.77%,-9120.28万
1853,688531,日联科技,71.4,6.52%,31.43%,-1859.24万
1854,300833,浩洋股份,43.76,6.52%,19.23%,2372.32万
1855,600367,红星发展,18.95,6.52%,85.67%,-3.41亿
1856,300066,三川智慧,6.7,6.52%,33.91%,1800.77万
1857,688291,金橙子,43.33,6.51%,79.39%,-9078.32万
1858,601599,浙文影业,4.09,6.51%,43.83%,3816.03万
1859,2622,皓宸医疗,3.27,6.51%,35.81%,2402.90万
1860,301479,弘景光电,91.39,6.50%,55.95%,662.64万
1861,600684,珠江股份,4.59,6.50%,21.36%,-3129.11万
1862,300177,中海达,10.98,6.50%,101.67%,1540.50万
1863,601100,恒立液压,120.29,6.49%,8.35%,-5.18亿
1864,2657,中科金财,29.7,6.49%,111.79%,-2.70亿
1865,600536,中国软件,48.95,6.48%,21.61%,5.96亿
1866,600426,华鲁恒升,32.85,6.48%,8.68%,1.51亿
1867,603112,华翔股份,18.92,6.47%,17.66%,4593.97万
1868,600490,鹏欣资源,8.39,6.47%,37.09%,4080.92万
1869,2906,华阳集团,33.1,6.47%,24.36%,2.63亿
1870,2721,金一文化,3.29,6.47%,21.90%,-1717.32万
1871,968,蓝焰控股,7.08,6.47%,15.09%,1520.45万
1872,301012,扬电科技,27.54,6.46%,47.80%,1122.72万
1873,688138,清溢光电,30.14,6.46%,14.87%,-3108.82万
1874,636,风华高科,17.31,6.46%,29.67%,7934.48万
1875,301000,肇民科技,39.78,6.45%,32.63%,-1.13亿
1876,300819,聚杰微纤,36.8,6.45%,113.78%,-1.70亿
1877,600888,新疆众和,8.75,6.45%,26.27%,-124.03万
1878,600176,中国巨石,17.66,6.45%,15.52%,-7817.92万
1879,603021,ST华鹏,4.96,6.44%,17.24%,-3731.51万
1880,603013,亚普股份,25.27,6.44%,14.71%,-4505.85万
1881,603035,常熟汽饰,16.19,6.44%,29.81%,-9083.08万
1882,600150,中国船舶,35.85,6.44%,10.92%,28.34亿
1883,2218,拓日新能,4.63,6.44%,94.69%,-1.37亿
1884,603898,好莱客,13.74,6.43%,26.00%,-1.04亿
1885,603858,步长制药,16.71,6.43%,4.97%,6972.79万
1886,603322,超讯通信,40.56,6.43%,60.05%,-1.20亿
1887,603158,腾龙股份,11.09,6.43%,43.01%,-2694.94万
1888,301336,趣睡科技,56.39,6.42%,100.30%,5640.01万
1889,600654,中安科,3.98,6.42%,32.19%,-292.70万
1890,688298,东方生物,25.68,6.42%,10.83%,1548.43万
1891,603992,松霖科技,42.92,6.42%,9.61%,-1345.26万
1892,733,振华科技,55.4,6.42%,52.15%,-2.25亿
1893,688388,嘉元科技,43.52,6.41%,46.19%,1.40亿
1894,300576,容大感光,42.68,6.41%,124.31%,-4269.36万
1895,300415,伊之密,27.38,6.41%,24.18%,7778.96万
1896,301297,富乐德,38.41,6.40%,21.14%,2340.68万
1897,300936,中英科技,39.09,6.40%,54.88%,-552.05万
1898,601801,皖新传媒,6.98,6.40%,7.94%,1.46亿
1899,300015,爱尔眼科,11.84,6.38%,9.25%,6883.41万
1900,2114,罗平锌电,9.17,6.38%,63.30%,-5684.06万
1901,688582,芯动联科,72.6,6.37%,50.56%,-1.48亿
1902,1328,登康口腔,40.6,6.37%,38.61%,-302.79万
1903,301596,瑞迪智驱,79.01,6.37%,46.12%,-2741.80万
1904,688099,晶晨股份,93.5,6.37%,23.26%,3.62亿
1905,600621,华鑫股份,16.19,6.37%,24.88%,5179.49万
1906,300137,先河环保,10.85,6.37%,39.63%,-1.01亿
1907,603085,天成自控,12.05,6.35%,56.01%,-1.33亿
1908,600382,广东明珠,7.7,6.35%,23.83%,126.83万
1909,300411,金盾股份,12.23,6.35%,51.96%,2616.21万
1910,2907,华森制药,15.91,6.35%,11.87%,702.64万
1911,672,上峰水泥,12.73,6.35%,30.65%,-2.34亿
1912,519,中兵红箭,18.95,6.34%,40.47%,6.52亿
1913,600459,贵研铂业,21.0,6.33%,81.83%,-9.18亿
1914,600353,旭光电子,17.46,6.33%,50.20%,-1.75亿
1915,300655,晶瑞电材,18.14,6.33%,102.15%,-1.97亿
1916,300580,贝斯特,26.22,6.33%,25.06%,7180.83万
1917,2194,武汉凡谷,13.78,6.33%,70.49%,1.36亿
1918,600641,先导基电,18.51,6.32%,40.29%,-1.97亿
1919,300281,金明精机,8.44,6.30%,59.45%,2401.19万
1920,688562,航天软件,25.85,6.29%,153.79%,-2.10亿
1921,600936,北投科技,4.56,6.29%,41.88%,-2.10亿
1922,2169,智光电气,11.32,6.29%,99.26%,-4.80亿
1923,688209,英集芯,21.83,6.28%,29.87%,-6608.09万
1924,603738,泰晶科技,16.59,6.28%,48.21%,700.31万
1925,63,中兴通讯,40.28,6.28%,39.24%,-21.48亿
1926,302132,中航成飞,82.85,6.27%,35.54%,4.66亿
1927,600816,建元信托,3.05,6.27%,13.77%,2025.74万
1928,600455,博通股份,27.29,6.27%,27.69%,1972.97万
1929,2558,巨人网络,48.95,6.27%,16.12%,8.46亿
1930,2843,泰嘉股份,21.38,6.26%,79.48%,-4.34亿
1931,688349,三一重能,27.35,6.25%,3.56%,-268.81万
1932,2901,大博医疗,52.21,6.25%,8.88%,-454.62万
1933,2847,盐津铺子,74.27,6.25%,13.70%,5890.61万
1934,2350,北京科锐,8.87,6.23%,47.03%,-1.06亿
1935,2054,德美化工,8.01,6.23%,55.68%,-4884.84万
1936,300479,神思电子,19.98,6.22%,29.86%,4825.13万
1937,34,神州数码,40.83,6.22%,42.17%,4.44亿
1938,300950,德固特,24.27,6.21%,59.04%,-8082.30万
1939,603948,建业股份,28.03,6.21%,27.09%,-1.07亿
1940,688029,南微医学,88.58,6.21%,9.80%,6255.52万
1941,603885,吉祥航空,14.89,6.21%,9.91%,6927.48万
1942,603900,莱绅通灵,9.08,6.20%,18.22%,443.65万
1943,600716,凤凰股份,4.11,6.20%,14.29%,1442.15万
1944,788,北大医药,6.68,6.20%,50.82%,-5654.52万
1945,688432,有研硅,13.4,6.18%,9.98%,7114.17万
1946,600284,浦东建设,8.93,6.18%,32.08%,-1.00亿
1947,948,南天信息,18.58,6.17%,40.95%,1.40亿
1948,301188,力诺药包,18.61,6.16%,25.83%,814.66万
1949,1216,华瓷股份,18.43,6.16%,29.26%,-2825.79万
1950,300084,海默科技,10.34,6.16%,66.49%,-2828.88万
1951,603016,新宏泰,30.57,6.15%,24.23%,1984.75万
1952,301458,钧崴电子,34.68,6.15%,49.89%,2250.37万
1953,600283,钱江水利,9.66,6.15%,16.08%,-148.81万
1954,3001,中岩大地,21.43,6.14%,54.57%,-1.33亿
1955,603068,博通集成,39.6,6.14%,47.15%,-1996.33万
1956,2128,电投能源,29.74,6.14%,7.84%,8961.24万
1957,603418,友升股份,59.04,6.13%,90.28%,-1.27亿
1958,301525,儒竞科技,88.41,6.13%,32.89%,354.13万
1959,688156,路德科技,17.13,6.13%,16.50%,1339.87万
1960,300631,久吾高科,30.98,6.13%,36.63%,18.58万
1961,300514,友讯达,14.19,6.13%,21.73%,1186.14万
1962,688671,碧兴物联,24.97,6.12%,41.06%,2296.10万
1963,300877,金春股份,30.02,6.12%,76.56%,-3.11亿
1964,603530,神马电力,45.08,6.12%,17.75%,-9968.67万
1965,601222,林洋能源,5.9,6.12%,10.22%,3520.32万
1966,600707,彩虹股份,6.76,6.12%,22.45%,-5.40亿
1967,300259,新天科技,4.68,6.12%,24.25%,-6425.44万
1968,301130,西点药业,30.73,6.11%,20.39%,-2645.52万
1969,688475,萤石网络,31.78,6.11%,7.41%,5069.01万
1970,600757,长江传媒,9.21,6.11%,11.07%,1.65亿
1971,688603,天承科技,81.7,6.10%,70.80%,4398.17万
1972,688015,交控科技,23.99,6.10%,10.05%,600.27万
1973,601877,正泰电器,30.46,6.10%,13.89%,-5.33亿
1974,301020,密封科技,23.12,6.10%,11.44%,1513.67万
1975,300076,GQY视讯,8.35,6.10%,76.59%,-1.79亿
1976,2859,洁美科技,29.74,6.10%,10.93%,3653.63万
1977,301065,本立科技,22.64,6.09%,15.44%,877.71万
1978,2833,弘亚数控,16.75,6.08%,17.21%,5648.80万
1979,2232,启明信息,20.08,6.08%,39.41%,5399.89万
1980,300803,指南针,143.36,6.07%,57.98%,30.48亿
1981,300810,中科海讯,41.11,6.06%,43.81%,2625.97万
1982,688288,鸿泉技术,28.9,6.06%,20.82%,108.72万
1983,600853,龙建股份,4.55,6.06%,34.46%,-363.52万
1984,300869,康泰医学,16.27,6.06%,19.89%,1280.02万
1985,650,仁和药业,6.13,6.06%,42.45%,-4317.23万
1986,601019,山东出版,9.12,6.05%,7.89%,1.04亿
1987,300261,雅本化学,7.19,6.05%,15.86%,608.93万
1988,2452,长高电新,8.77,6.05%,32.19%,-88.74万
1989,300050,世纪鼎利,5.79,6.04%,29.65%,-1830.53万
1990,545,金浦钛业,3.16,6.04%,62.92%,-2610.08万
1991,300175,ST朗源,6.15,6.03%,12.09%,-523.52万
1992,688530,欧莱新材,17.61,6.02%,25.51%,1475.30万
1993,688687,凯因科技,26.95,6.02%,22.42%,1599.57万
1994,688259,创耀科技,43.7,6.02%,28.69%,2177.22万
1995,300644,南京聚隆,36.28,6.02%,80.95%,5637.40万
1996,554,泰山石油,6.87,6.02%,76.73%,2428.61万
1997,301372,科净源,26.82,6.01%,31.11%,255.31万
1998,688082,盛美上海,189.3,6.01%,10.38%,6760.65万
1999,300981,中红医疗,13.59,6.01%,11.00%,-1334.90万
2000,688659,元琛科技,10.06,6.01%,15.62%,-608.74万
2001,300224,正海磁材,16.41,6.01%,32.56%,3525.25万
2002,603075,热威股份,22.97,6.00%,39.05%,1263.12万
2003,603106,恒银科技,11.13,6.00%,40.80%,-5967.02万
2004,688486,龙迅股份,78.37,5.98%,39.47%,3890.55万
2005,300401,花园生物,15.94,5.98%,67.77%,2.67亿
2006,2674,兴业科技,14.7,5.98%,40.05%,-2.86亿
2007,601216,君正集团,5.15,5.97%,16.76%,4.74亿
2008,2875,安奈儿,17.57,5.97%,39.34%,-2408.74万
2009,2174,游族网络,13.48,5.97%,37.58%,3.21亿
2010,688338,赛科希德,27.74,5.96%,8.42%,158.55万
2011,688211,中科微至,32.22,5.95%,3.79%,1401.30万
2012,1211,双枪科技,27.77,5.95%,36.15%,3730.34万
2013,300062,中能电气,10.5,5.95%,181.21%,-2.27亿
2014,603025,大豪科技,18.7,5.95%,9.32%,-6539.19万
2015,600760,中航沈飞,60.0,5.95%,14.12%,7.03亿
2016,600328,中盐化工,8.55,5.95%,18.24%,4328.48万
2017,2551,尚荣医疗,3.92,5.95%,27.84%,1068.93万
2018,2529,*ST海源,7.31,5.94%,21.52%,-1867.10万
2019,2322,理工能科,12.84,5.94%,18.74%,1440.38万
2020,605133,嵘泰股份,34.46,5.93%,38.62%,7440.88万
2021,300022,吉峰科技,8.23,5.92%,31.18%,-5851.10万
2022,688581,安杰思,63.98,5.91%,23.23%,-3394.96万
2023,532,华金资本,17.37,5.91%,75.83%,-1.39亿
2024,688249,晶合集成,36.05,5.90%,35.23%,1.64亿
2025,688230,芯导科技,76.29,5.90%,13.96%,-739.58万
2026,300963,中洲特材,22.8,5.90%,172.92%,-2.50亿
2027,2266,浙富控股,4.49,5.90%,25.67%,-1.02亿
2028,680,山推股份,12.21,5.90%,20.66%,1.30亿
2029,603950,长源东谷,30.56,5.89%,23.57%,-2.11亿
2030,300823,建科智能,16.19,5.89%,29.12%,490.35万
2031,603109,神驰机电,27.51,5.89%,21.97%,-59.51万
2032,603721,*ST天择,20.71,5.88%,10.86%,-786.16万
2033,601015,陕西黑猫,3.96,5.88%,30.72%,-1.89亿
2034,300543,朗科智能,11.52,5.88%,41.52%,-94.35万
2035,2526,山东矿机,3.78,5.88%,32.07%,2390.86万
2036,300482,万孚生物,20.91,5.87%,12.55%,3641.78万
2037,300220,金运激光,15.33,5.87%,22.26%,944.82万
2038,600081,东风科技,12.47,5.86%,8.38%,951.93万
2039,688573,信宇人,24.24,5.85%,35.72%,1958.78万
2040,300452,山河药辅,14.12,5.85%,27.84%,-2260.75万
2041,300324,旋极信息,6.51,5.85%,79.64%,-1.40亿
2042,688320,禾川科技,36.67,5.83%,42.03%,-3758.31万
2043,300851,交大思诺,28.13,5.83%,17.75%,386.88万
2044,603949,雪龙集团,19.23,5.83%,19.52%,1157.30万
2045,603578,三星新材,12.7,5.83%,16.61%,-1999.94万
2046,300424,航新科技,19.43,5.83%,111.50%,-1.24亿
2047,300332,天壕能源,5.63,5.83%,23.22%,-1567.76万
2048,603613,国联股份,29.45,5.82%,21.21%,7970.76万
2049,600292,电投水电,13.46,5.82%,29.91%,-9495.89万
2050,931,中关村,5.27,5.82%,19.27%,-1.32亿
2051,300521,爱司凯,30.39,5.81%,53.04%,-7873.86万
2052,2083,孚日股份,12.74,5.81%,134.44%,-18.07亿
2053,751,锌业股份,4.37,5.81%,51.97%,1740.83万
2054,300797,钢研纳克,17.57,5.78%,27.35%,-4935.80万
2055,300235,方直科技,17.57,5.78%,77.51%,1.81亿
2056,300100,双林股份,40.05,5.78%,40.23%,-4249.35万
2057,300927,江天化学,24.75,5.77%,25.58%,-3767.84万
2058,300272,开能健康,8.07,5.77%,56.55%,-3562.95万
2059,688016,心脉医疗,98.82,5.77%,13.60%,-1583.43万
2060,300180,华峰超纤,6.97,5.77%,44.77%,-3701.02万
2061,301092,争光股份,39.09,5.76%,64.58%,3413.95万
2062,605098,行动教育,44.42,5.76%,11.29%,1417.76万
2063,688129,东来技术,21.1,5.76%,9.68%,-1170.54万
2064,300845,捷安高科,11.93,5.76%,38.95%,1496.67万
